bmrb_id,manifest_status,exclude_from_filtered_dataset,reason_codes,reason_summary,ligand_flag,paramagnetic_or_aromatic_ligand_flag,eight_sigma_outlier_flag,carbon_bound_proton_extreme_flag,withdrawn_entry_flag,rule_version,built_at
52077,excluded,yes,eight_sigma_outlier,eight-sigma outlier,no,no,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52078,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52079,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52080,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52081,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52082,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52084,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52087,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52088,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52089,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52090,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52091,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52092,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52093,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52094,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52095,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52098,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52099,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52100,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52101,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52102,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52103,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52104,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52105,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52108,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52109,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52110,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52111,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52112,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52113,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52114,excluded,yes,eight_sigma_outlier,eight-sigma outlier,no,no,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52115,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52121,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52122,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52123,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52124,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52125,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52126,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52127,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52129,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52130,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52133,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52137,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52138,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52139,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52140,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52141,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52142,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52143,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52144,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52145,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52146,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52147,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52149,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52150,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52151,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52152,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52153,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52154,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52155,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52156,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52158,excluded,yes,eight_sigma_outlier,eight-sigma outlier,yes,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52160,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52162,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52169,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52170,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52171,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52173,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52174,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52175,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52178,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52179,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52180,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52181,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52182,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52183,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52184,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52186,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52187,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52188,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52192,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52193,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52194,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52196,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52197,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52200,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52202,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52205,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52206,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52207,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52208,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52209,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52210,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52211,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52212,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52213,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52214,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52215,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52216,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52217,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52218,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52219,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52220,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52221,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52223,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52226,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52227,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52228,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52229,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52230,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52231,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52232,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52233,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52234,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52235,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52237,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52238,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52243,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52244,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52245,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52246,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52247,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52248,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52249,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52251,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52252,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52253,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52254,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52255,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52256,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52257,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52258,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52260,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52261,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52264,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52265,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52266,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52269,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52270,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52271,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52273,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52274,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52275,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52276,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52277,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52278,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52279,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52280,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52281,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52282,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52284,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52285,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52286,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52287,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52289,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52290,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52291,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52292,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52293,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52294,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52295,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52296,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52297,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52298,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52300,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52301,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52302,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52303,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52304,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52305,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52306,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52307,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52308,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52309,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52310,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52311,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52313,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52314,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52315,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52316,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52317,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52318,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52320,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52321,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52322,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52323,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52324,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52325,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52326,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52337,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52338,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52339,included,no,,included,yes,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52340,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52343,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52344,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52345,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52346,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52348,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
52349,included,no,,included,no,no,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
